CALENDAR YEAR,MONTH,VENDOR NAME,CATEGORY,ITEM ,ITEM DESCRIPTION,QUANTITY,TRANSACTION SOURCE TYPE
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",LIQUOR,48121,JACOPA POLI MIELE - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,240532,SANTO PURO MEZQUILA - 750ML,3,Purchase order
2023,December,THE TRITON COLLECTION INC,WINE,315402,STELLAR ORGANICS MER - 750ML,5,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,20656,SEAGRAM'S 7 CROWN - 1L,2,Purchase order
2023,December,SAZERAC CO,LIQUOR,77273,PADDYS IRISH WHISKEY - 750ML,17,Purchase order
2023,December,HEAVEN HILL DISTILLERIES INC,LIQUOR,16705,HPNOTIQ LIQUEUR - 750ML,32,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,394041,CARTA VIEJA GRD RES CAB - 750ML,2,Purchase order
2023,December,BACKUP BEVERAGE,BEER,13412,FRUH KOLSCH 2/5L MIINI KEGS,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,315214,SPELLBOUND CHARD - 750ML,1,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,351950,VILLA CATERINA CABERNET SAUVIGNON - 750ML,1,Purchase order
2023,December,BACARDI USA INC,LIQUOR,22004,GREY GOOSE VODKA - L'ORANGE - 750ML,28,Purchase order
2023,December,R & H EIGNER LLC,WINE,20114,CLEAR SKIES VIOLET'S OUTBURST 24PK LOOSE CANS,1,Purchase order
2023,December,SAZERAC CO,LIQUOR,239738,WHEATLEY VODKA - 750ML,7,Purchase order
2023,December,HEINEKEN USA,BEER,97837,RED STRIPE 4/6 NR - 12OZ,378,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,237840,LEVIATHAN RED - 750ML,7,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,306843,KUROSAWA JUNMAI KIMOTO - 720ML,2,Purchase order
2023,December,NEW BELGIUM BREWING INC,BEER,69807,NEW BELGIUM VOODOO RANGER IPA 2/12 CANS,2,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,181064,OXFORD LANDING MER - 750ML,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,303385,VOGA MOSCATO - 750ML,1,Purchase order
2023,December,BACKUP BEVERAGE,KEG,63444,POTTERS CHERRY VANILLA 1/6 KEG,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,312924,HEINZ EIFEL EISWEIN - 375ML,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,297015,STARBOROUGH STARLITE S/BLC  - 750ML,4,Purchase order
2023,December,RVWC LLC,WINE,327771,ABBAZIA DI NOVACELLA KERNER - 750ML,1,Purchase order
2023,December,CAMPARI AMERICA LLC,LIQUOR,44431,APEROL 6/CS - 750ML,224,Purchase order
2023,December,BACARDI USA INC,LIQUOR,38067,BACARDI RUM GOLD - 50ML,16,Purchase order
2023,December,E & J GALLO WINERY,WINE,242174,LIBERTY CREEK ROSE -1.5L,1,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,241228,HAKUTSURU DRAFT SAKE 20CS - 300ML,2,Purchase order
2023,December,WILLIAM GRANT AND SONS INC,LIQUOR,16533,BATCH & BOTTLE GLENFIDDICH SCOTCH MANH RTD 375ML,1,Purchase order
2023,December,FREDERICK WILDMAN & SONS,WINE,71161,RIUNITE LAMBRUSCO - 3L,36,Purchase order
2023,December,JIM BEAM BRANDS CO,LIQUOR,18495,HORNITOS ANEJO 750ML,1,Purchase order
2023,December,DOPS INC,KEG,2216,CHIMAY WHITE TRIPLE 1/6 KEG,4,Purchase order
2023,December,RM2 CONSULTING INC,WINE,359888,IRONSIDE NAPA CABERNET SAUVIGNON - 750ML,13,Purchase order
2023,December,VICTORY BREWING COMPANY LLC,BEER,60540,VICTORY KICK BACK 1/15PK CANS,50,Purchase order
2023,December,NORTH LOCK LLC DBA PORT CITY BREWING CO,BEER,26556,PORT CITY DOWNRIGHT PILSNER 4/6 12OZ,3,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,348288,BOORDY LANDMARK SOUTH MOUNTAIN RED - 750ML,1,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,23357,KONA LONGBOARD 4/6 NR - 12OZ,112,Purchase order
2023,December,E & J GALLO WINERY,WINE,44493,ORIN SWIFT PAPILLON - 750ML,22,Purchase order
2023,December,HRI LLC,BEER,41965,THE VEIL HALCYON3 SOUR DIPA 6/4PK - 16OZ CN,2,Purchase order
2023,December,LUNEAU USA INC,WINE,308919,CH TOUR PRIGNAC MEDOC - 750ML,1,Purchase order
2023,December,CITIZENS BREWING LLC,KEG,16783,DENIZENS COOL BREEZE OATMEAL STOUT 1/6 KEG,5,Purchase order
2023,December,QUINTESSENTIAL LLC,WINE,319144,TROPICAL MOSCATO  PASSION FRUIT 750ML,5,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,302782,CH DU CEDRE CAHORS - 750ML,2,Purchase order
2023,December,DC BRAU BREWING LLC,KEG,26699,DC BRAU EL HEFE GERMAN STYLE 1/6K,1,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,42831,AUSTIN BLOOD ORANGE - 12/19.2OZ CAN,2,Purchase order
2023,December,NORTH LOCK LLC DBA PORT CITY BREWING CO,BEER,10818,PORT CITY OPTIMAL WIT 6/4 16OZ CAN,2,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,70894,SMIRNOFF VODKA - RED WHITE AND BERRY -750ML,2,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,239424,VINEDOS RAUL PEREZ ULTREIA ST JACQUES - 750ML,2,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,132713,LUCIGNANO COLLI FIORNETINI CHN - 750ML,1,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,62890,VILLA LOREN AMARONE 750ML,3,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,341965,EL CORTIJILLO TEMP LA MANCHA - 1.5L,2,Purchase order
2023,December,SAN ANTONIO WINERY INC,NON-ALCOHOL,336266,STELLA ROSA PEACH NA - 750ML,2,Purchase order
2023,December,MILLER BREWING COMPANY,KEG,95460,COORS LT 1/2K,36,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,193615,OZEKI DRY SAKE 24/C - 180ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,303111,PAUL HOBBS FELINO MAL - 750ML,7,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,170200,CHORYO SAWA SAWA SPARKLING SAKE 250ML,1,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,353468,LALUCA VALDOBBIADENE PROSECCO - 750ML,1,Purchase order
2023,December,MARK ANTHONY BRANDS INC,BEER,12102,WHITE CLAW HARD LIME SELTZER 4/6 12OZ CANS,312,Purchase order
2023,December,SUTTER HOME WINERY INC,WINE,297507,SUTTER HOME FRUIT INFUSION STRAWBERRY BLOOD ORANGE - 24/187ML 4PK,3,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,349762,FOLLY OF THE BEAST PINOT NOIR - 750ML,1,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,137553,DOM NOUVELLES ROSE D'ANJOU - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,121134,CHARLES DE FERE RES BDB - 750ML,4,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,44296,JOHN D TAYLORS VELVET FALERNUM - 750ML,1,Purchase order
2023,December,FOUR ROSES DISTILLERY LLC,LIQUOR,238109,FOUR ROSES SMALL BATCH SELECT 104P BOURB - 750ML,32,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,433795,TIERRUCA P/NOIR - 750ML,1,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,237318,LA CAPRANERA FIANO WHITE - 750ML,1,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,349970,AUSPICION SAUVIGNON BLANC - 750ML,1,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,379305,SEANCE CHARDONNAY 2021 - 750ML,6,Purchase order
2023,December,BACKUP BEVERAGE,NON-ALCOHOL,244828,LAKEFRONT EXTENDED PLAY NA 4/6 CANS,4,Purchase order
2023,December,PUNTO VINO LLC,WINE,313474,CA BEA DEL MANIERO - 750ML,3,Purchase order
2023,December,ROYAL WINE CORP,WINE,112526,BARKAN RESERVE CHARD - 750ML,2,Purchase order
2023,December,E & J GALLO WINERY,WINE,166267,LOCATIONS CA RED CALIFORNIA - 750ML,2,Purchase order
2023,December,PARALLEL WORLD BREWING COMPANY,BEER,16855,SILVER BRANCH DR. JUICY 4/6 CANS,42,Purchase order
2023,December,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,73908,DIPLOMATICO RUM - PLANAS - 750ML,14,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,242175,CASA SANTOS LAB VINHO VERDE ROSE - 750ML,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,422118,JAM JAR SWEET SHZ - 750ML,42,Purchase order
2023,December,SURVILLE ENTERPRISES CORP,WINE,81321,B&G BISTRO P/NOIR - 750ML,3,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,347451,PACHECO MONASTRELL SYR 15 - 750ML,1,Purchase order
2023,December,AMERICAN BEVERAGE MARKETERS,NON-ALCOHOL,297259,MASTER OF MIXES COCKTAIL ESSENTIALS PEACH 375ML,8,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,310029,ZONIN PROSECCO - 750ML,1,Purchase order
2023,December,FANTASMA LLC,WINE,170332,AUDREY PILOGRET SAUVIGNON O 750ML,2,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,244152,OVERTURE BY OPUS ONE - 750ML,10,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,312997,SAN MARTINO P/GRIG - 750ML,5,Purchase order
2023,December,VIGNOBLES LVDH USA INC,WINE,377146,MAMAPOMEGRANATE SPARK MOSCATO - 750ML,1,Purchase order
2023,December,BARON FRANCOIS LTD,WINE,63142,DOM PEUCH COCUT CAB - 750ML,1,Purchase order
2023,December,ROYAL WINE CORP,WINE,14036,BARKAN CLASSIC CHARD - 750ML,14,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,317271,CA MOMI ROSSO DI NAPA - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,170341,BINDI SERGARDI IGT TOSCANA ACHILLE 750ML,2,Purchase order
2023,December,LANTERNA DISTRIBUTORS INC,WINE,402150,ROBERTSON CH/BLC - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,297893,OZEKI SAKE NIGORI PINEAPPLE 300ML,1,Purchase order
2023,December,RM2 CONSULTING INC,WINE,170048,90+ CELLARS LOT 197 PROSECCO ROSE 8/3PK- 187ML,4,Purchase order
2023,December,IMPERO WINE DISTRIBUTORS,WINE,13618,BROCCARDO LANGHE NEBBIOLO 750ML,7,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,237092,PARTRIDGE VINA LAS PERDICES CHARD - 750ML,1,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,238587,CLARA C DI CLARA P/GRIG - 750ML,1,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,318633,LES ALLIES S/BLC - 750ML,14,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,322762,BANFI CHN SUP - 750ML,2,Purchase order
2023,December,DC BRAU BREWING LLC,BEER,14434,DC BRAU IPA VARIETY 2/12 CANS,30,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,243550,MCBRIDE SISTERS BLACK GIRL MAGIC BUBBLY RIES - 375ML CN,1,Purchase order
2023,December,EASTERN LIQUOR DISTRIBUTORS INC,LIQUOR,241114,JINRO IS BACK SOJU - 375ML,56,Purchase order
2023,December,THE WINE GROUP,WINE,301202,CUPCAKE RED VELVET - 750ML,42,Purchase order
2023,December,POTOMAC SELECTIONS INC,WINE,169625,PIERRE PAILLARD CHAMPAGNE BOUZY GRAND CRU LES TERRES ROSES ROSE NV 750ML,1,Purchase order
2023,December,RM2 CONSULTING INC,WINE,335418,90+ CELLARS LOT 53 CAB 14 - 750ML,5,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,367832,RIBERTINELO MOSCATO KOSHER - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",LIQUOR,298530,GIN LANE 1751 VIOLET 750ML,2,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,158674,PIERRE ET PAUL DURDILLY BEAUJ - 750ML,1,Purchase order
2023,December,SFB BUCK LLC,LIQUOR,18669,RIGHT COAST VODKA WHIPS VARIETY PACK 3/8 CANS,1,Purchase order
2023,December,PERNOD RICARD USA LLC,WINE,137448,CAMPO VIEJO GRD RES - 750ML,12,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,297643,BROCHARD SANCERRE TRADITION 750ML,2,Purchase order
2023,December,INTERBALT PRODUCTS CORP,WINE,355956,DAKOVACKA GRASEVINA - 750ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,357804,A TO Z OREGON P/NOIR - 750ML,49,Purchase order
2023,December,ROYAL WINE CORP,WINE,355728,BARTENURA MOSCATO CAN - 250ML,21,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,KEG,298574,AUSTIN CHERRY LIME  1/6 KEG,1,Purchase order
2023,December,CONSTANTINE WINES INC,BEER,64541,COEDO KYARA INDIA PALE ALE 24/11.2OZ NR,1,Purchase order
2023,December,CONSTANTINE WINES INC,WINE,356528,LUBANZI ROSE BUBBLES CANS - 250ML,2,Purchase order
2023,December,SAZERAC CO,LIQUOR,35866,BOWMAN'S VODKA - 375ML,120,Purchase order
2023,December,GRAPES OF SPAIN INC,WINE,332476,VINA OTONO GRAN RES - 750ML,4,Purchase order
2023,December,PIPE CREEK WINES LLC,WINE,241266,PARADOSSO MONTEPULCIANO D'ABRUZZO - 750ML,7,Purchase order
2023,December,E & J GALLO WINERY,WINE,86436,MANISCHEWITZ CONCORD GRAPE - 1.5L,64,Purchase order
2023,December,DMV DISTRIBUTING LLC,WINE,236662,TIME WAITS FOR NO ONE RED - 750ML,2,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,14647,FIRESTONE DOUBLE MIND HAZE 12/19.2OZ CANS,3,Purchase order
2023,December,TRADEWINDS SPECIALTY IMPORTS LLC,WINE,135631,VIU MANENT EST RES MAL - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,244005,TOZAI NIGHT SWIM 6/5PK CAN - 180ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,170207,GAIA AGIORGITIKO 750ML,2,Purchase order
2023,December,JIM BEAM BRANDS CO,LIQUOR,61980,PINNACLE VODKA - 750ML,56,Purchase order
2023,December,E & J GALLO WINERY,WINE,88428,BAREFOOT CEL PEACH FRUITSCATO - 750ML,17,Purchase order
2023,December,ATLAS BREW WORKS LLC,BEER,29041,ATLAS DISTRICT COMMON 4/6 CAN,50,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,51145,STEEL RESERVE STRWBRRY BRST  24OZ CAN,196,Purchase order
2023,December,PIPE CREEK WINES LLC,WINE,251117,CHAMPAGNE VEUVE BONNEVAL BRUT BLANC  - 750ML,3,Purchase order
2023,December,ELITE WINES IMPORTS,WINE,239112,TE AWANGA WILDSONG HAWKE'S BAY S/BLC WILDFLOWER VYD - 750ML,4,Purchase order
2023,December,BACARDI USA INC,LIQUOR,22780,GREY GOOSE VODKA - L'ORANGE - 1L,3,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,193232,ORLEANS HILL OUR DAILY RED - 750ML,9,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,353622,HOOP TEA VARIETY PACK - 2/12 CAN,104,Purchase order
2023,December,PUNTO VINO LLC,WINE,302244,ANTON BAUER GRUNER VELT RIED GMIRK - 750ML,1,Purchase order
2023,December,ARTISANS & VINES LLC,WINE,356138,TROMBETTA SONOMA ROSE OF P/NOIR - 750ML,1,Purchase order
2023,December,DOPS INC,KEG,29948,CHIMAY BLUE GRAND RESERVE  1/6 KEG,2,Purchase order
2023,December,KYSELA PERE ET FILS LTD,WINE,64602,LIMA VINHO VERDE - 750ML,4,Purchase order
2023,December,CLIPPER CITY BREWING CO,BEER,51033,HEAVY SEAS CANNON CREW 2/12PK 12OZ CAN,18,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,362140,BLANCHARD AND LURTON SAUVIGNON BLANC - 750ML,1,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,308146,GILGAL CAB - 750ML,2,Purchase order
2023,December,GRAPES OF SPAIN INC,WINE,316903,BODEGAS VINEDOS MAURODUS ROMAN - 750ML,6,Purchase order
2023,December,INTERCONTINENTAL PACKAGING COMPANY,WINE,80291,DONA PAULA EST MAL - 750ML,28,Purchase order
2023,December,THE OTHER SIDE LLC,BEER,297656,EQUILIBRIUM MC2 6/4 16OZ CAN,1,Purchase order
2023,December,PROXIMO SPIRITS INC,LIQUOR,70246,1800 SILVER TEQUILA 1.75L,180,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,48670,ANTINORI CHIANTI CLASS RES - 750ML,9,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,341051,SARACCO MOSC D'ASTI GIFT WRAP - 750ML,3,Purchase order
2023,December,INTERNATIONAL CELLARS LLC,WINE,235158,CAMPI VALERIO CALIDIO ROSSO DEL MOLISE - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,352140,CONCIERE GOLD VODKA - 1L,2,Purchase order
2023,December,HOUTON PURVEYORS LLC,WINE,14921,CASAL DE VENTOZELA ROSE 750ML,1,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,345695,TARAPACA GRAN RSVA CARMENERE - 750ML,5,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,391514,CHOCOLATE BLOCK RED - 750ML,1,Purchase order
2023,December,COMETE WINES LLC,WINE,170344,MERSEL ELEVATE DAW AL AWAR 750ML,1,Purchase order
2023,December,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,155454,ETUDE CARNEROS P/NOIR - 750ML,1,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,91049,BUD LIGHT 18PK 12OZ CAN,1320,Purchase order
2023,December,DIONYSOS IMPORTS INC,WINE,326215,LOS MEDANOS MAL ORGANIC - 750ML,3,Purchase order
2023,December,ROYAL WINE CORP,WINE,40643,BEN AMI CAB - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,42734,RINGBOLT CAB - 750ML,1,Purchase order
2023,December,DIAGEO NORTH AMERICA INC,LIQUOR,20460,SEAGRAM'S 7 CROWN - 1.75L,60,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,131156,CH RECOUGNE BORD SUP - 750ML,4,Purchase order
2023,December,THE OTHER SIDE LLC,BEER,17060,FOAM DEAD FLOWERS 6/4 16OZ CAN,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,355510,ROSCATO ROSSO DOLCE SWEET RED - 250ML,2,Purchase order
2023,December,THE WINE GROUP,WINE,85502,GLEN ELLEN (CN) CAB - 1.5L,15,Purchase order
2023,December,PUNTO VINO LLC,WINE,235476,CASALE DEL GIGLIO CESANESE LAZIO ROSSO - 750ML,2,Purchase order
2023,December,HEINEKEN USA,BEER,4553,RED STRIPE 2/12 NR - 12OZ,90,Purchase order
2023,December,FIFTH GENERATION INC,LIQUOR,53929,TITO'S HANDMADE VODKA - 1.75L,2040,Purchase order
2023,December,J LOHR WINERY,WINE,85057,J LOHR SEVEN OAKS CAB - 750ML,168,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,24836,MAINE MO NR - 16.9OZ,4,Purchase order
2023,December,DC BRAU BREWING LLC,BEER,28602,DC BRAU PILS 4/6 CAN 12OZ,120,Purchase order
2023,December,ANHEUSER BUSCH INC,LIQUOR,18125,CUTWATER MOJITO VP 3/8PK CAN,50,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,47228,JUSTIN ISOSCELES 6/CS - 750ML,7,Purchase order
2023,December,BACKUP BEVERAGE,BEER,97022,GLUTENBERG IPA 6/4 16OZ CANS,5,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,332572,ARTISAN PINOT NOIR - 750ML,1,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,42953,SOKOL BLOSSER D/HILLS P/NOIR - 750ML,1,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,28311,ROTHAUS TANN PILS 4/6 11.0Z NR,3,Purchase order
2023,December,DAOU VINEYARDS LLC,WINE,338351,DAOU SOUL OF A LION CAB - 750ML,2,Purchase order
2023,December,CHESAPEAKE DISTRIBUTING LLC,BEER,15436,AUSTIN EAST ORIGINAL 12/19.2OZ CAN,2,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,313028,FLO CHARDONNAY - 750ML,4,Purchase order
2023,December,AMERICAN BEVERAGE MARKETERS,NON-ALCOHOL,297518,MASTER OF MIXES BIG BUCKET BLUE HAWAIIAN 4/96OZ,4,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,LIQUOR,240537,CINCORO BLANCO - 750ML,14,Purchase order
2023,December,BACARDI USA INC,LIQUOR,237111,TEELING SINGLE MALT - 750ML,2,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,90611,ICEHOUSE 30PK CAN - 12OZ,182,Purchase order
2023,December,BANVILLE & JONES WINE MERCHANTS,WINE,239206,DONATELLA CINELLI COLOMBINI PRIME DONNE BRUN-MONT - 750ML,1,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,WINE,298570,KONTEKI SAKE TEARS OF DAWN 300ML,1,Purchase order
2023,December,E & J GALLO WINERY,WINE,80612,MOUNT PEAK WINERY SENTINEL CAB - 750ML,1,Purchase order
2023,December,PWSWN INC,WINE,170035,DOM BEAU MISTRAL RASTEAU 750ML,1,Purchase order
2023,December,FETZER VINEYARDS,WINE,72753,CYT FRONTERA CAB/MER - 1.5L,320,Purchase order
2023,December,OPICI FAMILY DISTRIBUTING OF MD,WINE,169565,OPICI MADEIRA 3L,2,Purchase order
2023,December,THE SPANISH WINE IMPORTERS LLC,WINE,31348,CAMPUS OAKS O/V ZIN - 750ML,4,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,LIQUOR,11084,SHINSHU MARS IWAI JAPANESE WHISKY - 750ML,4,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,NON-ALCOHOL,311544,ARIEL CAB - 750ML,35,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,49032,ARUMA MALBEC - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",LIQUOR,70345,ROUGH RIDER THREE BRL RYE - 750ML,3,Purchase order
2023,December,PABST BREWING CO,KEG,23932,NATIONAL BOHEMIAN 1/2K,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,421430,VAJRA DOLCETLO D'ALBA - 750ML,1,Purchase order
2023,December,MILLER BREWING COMPANY,BEER,77753,TOPO CHICO MARGARITA SLTZR VP 2/12 CAN,104,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,326521,ARCHERY SUMMIT DUNDEE HILLS P/NOIR - 750ML,4,Purchase order
2023,December,GRAPES OF SPAIN INC,WINE,341022,VINA OTANO VIURA 14 - 750ML,3,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,238966,LITTLE BIG TOWN DAY DRINKING SOUTHERN PEACH WINE SPRITZER - 375ML,1,Purchase order
2023,December,KOBRAND CORPORATION,WINE,379044,CAKEBREAD SAUVIGNON BLANC NORTH COAST '22 - 750ML,28,Purchase order
2023,December,MONSIEUR TOUTON SELECTION,WINE,40518,TOMAIOLO CHIANTI CLAS RES - 750ML,1,Purchase order
2023,December,POTOMAC SELECTIONS INC,WINE,350452,RAVENTOS I BLANC CUVEE JOSE - 750ML,1,Purchase order
2023,December,SALVETO IMPORTS LLC,WINE,324171,KLEE P/NOIR - 750ML,21,Purchase order
2023,December,RELIABLE CHURCHILL LLLP,LIQUOR,166863,HEAVENS DOOR DOUBLE BARREL BOURBON - 750ML,9,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,356700,SOTO PREM JUNMAI SAKE CAN - 180ML,1,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,236436,CODIGO 1530 REPOSADO TEQUILA - 750ML,1,Purchase order
2023,December,RM2 CONSULTING INC,WINE,170374,90+ CELLARS LOT 174 ALBARINO 750ML,1,Purchase order
2023,December,BACARDI USA INC,LIQUOR,38954,BACARDI SUP WHITE RUM - 1L,56,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,238809,CALADAN CAB FRANC - 750ML,7,Purchase order
2023,December,NEXTERRA WINE COMPANY,WINE,64017,COOPER'S HAWK BLUEBERRY 750ML,12,Purchase order
2023,December,ANHEUSER BUSCH INC,BEER,91030,BUD 18PK CAN - 12OZ,480,Purchase order
2023,December,BACARDI USA INC,LIQUOR,38113,BACARDI SUP WHITE RUM - 50ML,24,Purchase order
2023,December,MHW LTD,WINE,383627,VINACEOUS SNAKE CHARMER SHIRAZ - 750ML,2,Purchase order
2023,December,BARON FRANCOIS LTD,WINE,296910,ALAIN GEOFFROY CHABLIS - 750ML,1,Purchase order
2023,December,PABST BREWING CO,BEER,91693,PABST 2/12 CAN - 12OZ,420,Purchase order
2023,December,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,107816,HAKUSHIKA GOLD SAKE - 720ML,2,Purchase order
2023,December,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,232132,VILARNAU CAVA BRUT - 750ML,5,Purchase order
2023,December,JIM BEAM BRANDS CO,LIQUOR,16365,SAUZA HACIENDA SILVER TEQUILA 1L,14,Purchase order
2023,December,AMAVI VINUM,WINE,240683,BUDUREASCA- PREMIUM ZENOVIUS - 750ML,1,Purchase order
2023,December,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,122300,YALUMBA Y SERIES SHZ/VIOG - 750ML,3,Purchase order
2023,December,HEINEKEN USA,NON-ALCOHOL,37000,HEINEKEN 0.0 NA 2/12 CAN - 12OZ,286,Purchase order
2023,December,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,438642,DOPFF & IRION P/BLC - 750ML,8,Purchase order
2023,December,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,38857,EL JIMADOR TEQUILA - RESPOSADO - 750ML,34,Purchase order
2023,December,USA WINE IMPORTS INC,WINE,124028,MARQUIS DE LA TOUR BRUT NV - 750ML,2,Purchase order
